gene,original_leidenID,degreeCentrality,degree_ratio,betweennessCentrality,betweenness_ratio,closenessCentrality,eigenvectorCentrality,VEGFA,TNF-IL6,TGFB1/2,F2(Thrombin),GSE13592,intersect_count,Average NX (all except retina),NX (retina),tissue_ratio,degree_ratio_percentile,betweenness_ratio_percentile,tissue_ratio_percentile
NPC1,22,58,0.080555556,7142.651777,19.20236391,0.344522968,0.052175225,0,0,1,1,1,2,16.60983606557377,12,0.722463482,33.81703470031546,48.769716088328074,58.59173126614987
NPR1,10,4,0.142857143,1559,629.4981418,0.234515935,0.000636525,0,0,1,1,0,2,8.416393442622953,2,0.237631476,71.57728706624606,99.05362776025235,21.899224806201552
NR1I2,2,6,0.0625,41.90079811,0.389888259,0.272441495,0.002669856,0,1,0,1,0,2,1.4705882352941178,,,19.842271293375394,21.009463722397477,
NR4A1,2,32,0.078817734,4303.240796,15.92922041,0.333048676,0.023783556,0,1,0,1,1,2,33.78196721311476,43.7,1.293589557,32.14511041009464,43.91167192429022,83.52713178294574
NRCAM,4,2,0.041666667,0,0,0.275083759,0.005487096,0,0,1,1,0,2,7.872131147540985,0.7,0.088921283,8.675078864353312,10.189274447949527,10.465116279069768
NRROS,4,12,0.24,1009.22626,76.75560095,0.302384183,0.008036609,0,0,1,1,0,2,5.677049180327869,5.7,1.004042738,92.23974763,83.72239747634069,74.09560723514211
OASL,23,18,0.040358744,634.9274338,9.518666201,0.308422301,0.01747846,0,0,1,1,0,2,5.255737704918032,2.3,0.437616968,7.823343848580441,35.835962145110415,37.338501291989665
OBSL1,9,70,0.03875969,12624.88593,7.662192223,0.349697377,0.058634775,0,0,1,1,0,2,13.272131147540986,19.1,1.439105731,6.845425867507886,33.50157728706625,86.04651162790698
OCIAD2,9,12,0.083333333,970.1668975,24.51910704,0.315151515,0.01571752,0,0,1,1,1,2,15.30983606557377,6.6,0.431095406,35.80441640378549,54.38485804416404,36.627906976744185
P2RX2,22,14,0.106060606,105.879943,7.688579767,0.275229358,0.009233069,0,0,1,1,0,2,1.814754098360656,0.6,0.330623306,51.608832807570984,33.564668769716086,28.488372093023255
PARP14,2,10,0.131578947,166.2266195,20.71373854,0.305044975,0.012284598,0,1,0,1,1,2,10.642622950819671,7.5,0.704713494,66.81388012618297,50.72555205047319,57.17054263565892
PATL1,9,24,0.063829787,1688.864736,14.71697993,0.331562168,0.029677286,0,1,0,1,0,2,16.224590163934426,14,0.862887744,21.230283911671926,42.33438485804417,68.34625322997417
PCSK9,4,16,0.108108108,709.5355481,26.88028647,0.299481666,0.013040303,0,0,1,1,0,2,2.088524590163934,0.1,0.047880691,52.55520504731861,56.971608832807576,7.428940568475452
PDE4B,9,16,0.123076923,1302.732365,267.5926086,0.298621746,0.013017286,0,1,0,1,1,2,13.993442622950822,6.6,0.471649485,62.176656151419564,96.15141955835962,39.66408268733851
PDE6G,15,2,0.142857143,0,0,0.240852246,0.000675227,0,0,1,1,0,2,3.3524590163934422,260.3,77.64449878,71.57728706624606,10.189274447949527,99.87080103359173
PDGFRB,4,42,0.103960396,7768.962412,65.67521887,0.341880342,0.046840703,0,0,1,1,0,2,16.98688524590164,22.9,1.348098823,50.22082018927445,80.31545741324922,84.75452196382429
PDK4,15,6,0.0625,165.612211,102.1085648,0.253576073,0.001465874,0,1,0,1,0,2,36.44754098360656,4.4,0.12072145,19.842271293375394,88.39116719242902,13.307493540051679
PELI1,2,30,0.234375,1961.15021,16.33841664,0.316622691,0.018891538,0,1,0,1,0,2,13.30655737704918,6,0.450905507,91.86119873817034,44.542586750788644,38.24289405684754
PHLDA2,15,4,0.166666667,66.75763435,52.54655216,0.260869565,0.002238863,0,0,1,1,0,2,6.772131147540984,0.8,0.118131203,80.41009463722398,75.58359621451103,12.790697674418606
PIK3CD,4,8,0.19047619,404.6216636,110.6498784,0.290124605,0.005868324,0,0,1,1,0,2,8.467213114754099,3.1,0.366118103,86.24605678233438,89.40063091,31.45994832041344
PIK3IP1,22,4,0.1,3.562846655,1.970117615,0.259826782,0.004818079,0,0,1,1,1,2,19.831147540983604,13.3,0.670662148,47.88643533123028,23.91167192429022,54.78036175710594
PIK3R3,4,54,0.137755102,9402.282603,49.33528822,0.327249843,0.022035769,0,0,1,1,1,2,9.686885246,13.6,1.403960061,69.40063091,73.88012618,85.59431524547804
PIM1,2,8,0.052631579,211.2794076,7.622477076,0.286975717,0.007648907,0,1,0,1,0,2,17.385245901639344,6.9,0.39688826,14.47949527,33.31230283911672,34.43152454780362
PITX2,2,16,0.133333333,2950.017518,19.87486641,0.302442807,0.007647998,0,1,0,1,0,2,3.1524590163934434,53.5,16.97087884,67.66561514195584,50.031545741324926,99.6124031
PLAGL1,2,6,0.15,39.35558964,34.48104091,0.292189549,0.006616123,0,1,0,1,0,2,11.09672131147541,19.3,1.739252475,74.1955836,64.66876971608832,90.43927648578811
PLAT,4,26,0.240740741,4141.511785,214.5356818,0.312562613,0.015502366,0,0,1,1,1,2,14.013114754098362,39.4,2.811651848,92.36593059936908,95.45741324921136,96.12403100775194
PLCB2,11,4,0.111111111,28.76197527,4.025998437,0.239190432,0.000548697,0,0,1,1,0,2,6.762295081967213,4.1,0.60630303,54.763406940063085,27.50788643533123,49.935400516795866
PLEKHG1,9,6,0.046153846,1583.025128,176.1590994,0.259351621,0.002204923,0,1,0,1,0,2,8.131147540983607,3.4,0.418145161,11.230283911671926,94.19558359621452,35.78811369509044
PMEPA1,11,2,0.019230769,0,0,0.219594595,0.0001484,0,0,1,1,1,2,10.4,21.3,2.048076923,0.4416403785488959,10.189274447949527,92.89405684754522
PNPT1,9,14,0.047297297,3223.310191,25.57139226,0.311252993,0.01637807,0,1,0,1,0,2,10.301639344262297,4.2,0.407702101,11.735015772870662,55.45741324921135,35.077519379844965
POMK,22,46,0.086142322,5088.306844,43.70529736,0.321384425,0.031320212,0,0,1,1,0,2,6.344262295081967,6.1,0.961498708,38.10725552050473,70.53627760252365,72.93281654
POU4F2,4,12,0.075949367,512.9891347,16.74455919,0.298965121,0.011457508,0,0,1,1,0,2,0.2540983606557377,0.4,1.574193548,29.242902208201894,45.110410094637224,88.43669250645995
PPM1L,4,6,0.2,1599.230179,889.06009,0.264765784,0.002978296,0,0,1,1,0,2,8.404918032786886,5.6,0.666276575,88.26498422712933,99.24290220820188,54.39276485788114
PPP1R14A,9,4,0.090909091,12.57776261,0.207024176,0.252836305,0.001217073,0,1,0,1,1,2,23.10655737704917,4.4,0.190422136,41.230283911671926,20.757097791798106,18.023255813953487
PPP2R2C,9,4,0.031746032,31.01490623,1.785063965,0.255277369,0.001503084,0,1,0,1,0,2,9.104918032786886,0.4,0.043932301,3.943217665615142,23.406940063091483,7.105943152
PRADC1,11,2,0.111111111,0,0,0.245669291,0.000776179,0,0,1,1,0,2,12.37377049180328,6.9,0.557631161,54.763406940063085,10.189274447949527,46.51162790697674
PRKAR1B,9,46,0.146496815,8986.086931,69.58863294,0.312437412,0.012505491,0,1,0,1,0,2,10.081967213114757,2.5,0.24796748,73.12302839116718,81.57728706624606,22.545219638242894
PRKAR2B,9,16,0.0625,938.7002197,10.3572023,0.279069767,0.004410933,0,1,0,1,1,2,9.181967213114753,2.6,0.283163721,19.842271293375394,37.034700315457414,24.741602067183464
PRSS12,4,4,0.133333333,5.867534418,7.580156955,0.280373832,0.007571718,0,0,1,1,0,2,4.104918032786885,20,4.872204473,67.66561514195584,33.24921135646688,98.25581395348837
PRSS2,4,2,0.029411765,0,0,0.24216082,0.001005596,0,0,1,1,0,2,112.4625,0,0,3.3438485804416405,10.189274447949527,2.3901808785529712
PSMB8,9,16,0.076190476,277.6197024,14.9910295,0.282659902,0.007156059,0,1,0,1,1,2,17.732786885245904,9.2,0.51881298,29.33753943217666,42.586750788643535,43.34625322997416
PSME1,9,18,0.034883721,721.2456081,5.455023615,0.309278351,0.013525149,0,1,0,1,1,2,48.568852459016405,28.4,0.584736895,5.3627760252365935,29.716088328075706,48.25581395348838
PYGM,11,20,0.12345679,1950.907422,75.73433156,0.310756972,0.013950388,0,1,0,1,0,2,14.121311475409836,1.6,0.113303924,62.397476340694006,83.47003154574134,12.40310078
RAB23,1,16,0.133333333,70.85944811,10.47162672,0.307207562,0.048267815,0,0,1,1,0,2,8.673770491803278,3.6,0.415044415,67.66561514195584,37.28706624605678,35.65891472868217
RAET1E,22,6,0.15,41.66872794,30.04447923,0.26657553,0.004797025,0,0,1,1,0,2,2.493442623,0.2,0.080210388,74.1955836,60.88328075709779,9.625322997
RAG1,2,2,0.034482759,0,0,0.240036929,0.000598662,0,1,0,1,0,2,8.480327868852457,0.5,0.058959985,5.078864353312302,10.189274447949527,7.881136950904392
RAMP2,22,14,0.093333333,228.6502134,10.67107284,0.273204904,0.00352664,0,0,1,1,1,2,15.042622950819675,71.1,4.726569311,43.02839116719243,37.602523659305994,98.19121447028424
RASD2,4,4,0.153846154,7.115323637,12.56459274,0.258235391,0.004192483,0,0,1,1,0,2,5.016393442622951,3.5,0.697712418,75.86750788643532,39.62145110410095,56.71834625322998
RASSF5,2,10,0.104166667,358.9458428,41.56777366,0.282455187,0.005352912,0,1,0,1,0,2,8.673214285714286,1.8,0.207535516,50.37854889589906,69.40063091,18.992248062015506
RCAN1,11,4,0.043478261,41.67409677,2.148518856,0.251248188,0.001063023,0,1,0,1,0,2,18.37049180327869,12.6,0.685882563,9.684542586750789,24.100946372239747,55.81395348837209
RCSD1,9,2,0.1,0,0,0.254030288,0.00126303,0,0,1,1,0,2,12.829508196721312,3.1,0.241630463,47.88643533123028,10.189274447949527,22.22222222222222
RELB,2,20,0.131578947,3143.649909,197.414085,0.298621746,0.011225999,0,1,0,1,0,2,7.568852459016394,3.6,0.475633528,66.81388012618297,94.88958990536278,39.85788113695091
RIPK3,2,18,0.160714286,725.7855039,35.46889025,0.303501946,0.012638108,0,1,0,1,0,2,5.431147540983607,3.6,0.662843344,77.79179810725552,65.42586750788644,54.19896640826873
RNASE1,4,4,0.166666667,2.530346894,25.70077266,0.275132275,0.004268405,0,0,1,1,0,2,42.17049180327869,106.4,2.523091277,80.41009463722398,55.89905362776025,95.28423772609818
RNASE10,22,2,0.111111111,0,0,0.234199069,0.00046988,0,0,1,1,0,2,1.668627450980392,,,54.763406940063085,10.189274447949527,
RND3,1,62,0.115241636,2612.40692,37.67260636,0.333475844,0.097447504,0,0,1,1,0,2,13.045901639344264,11.2,0.858507163,57.35015772870663,67.19242902208202,68.08785529715762
RNF125,2,18,0.230769231,988.8391438,60.33981276,0.304212168,0.009723782,0,1,0,1,0,2,7.113114754,1.6,0.224936621,91.60883280757098,78.86435331230284,21.124031007751938
RNF19B,22,20,0.12345679,1185.002429,9.507790991,0.297256098,0.010811168,0,1,0,1,0,2,10.616393442622952,9,0.847745522,62.397476340694006,35.77287066246056,66.98966408268734
RNF32,9,10,0.111111111,50.31185153,7.648282833,0.268641295,0.002704013,0,1,0,1,0,2,2.565573770491804,0.7,0.27284345,54.763406940063085,33.4384858,24.031007751937985
RSAD2,11,4,0.086956522,245.790404,144.1382075,0.258406493,0.002881804,0,1,0,1,0,2,6.2639344262295085,7.5,1.197330542,38.548895899053626,91.98738170347002,80.42635658914729
RSPO3,11,2,0.166666667,0,0,0.230088496,0.000323177,0,0,1,1,1,2,8.854098360655739,8.6,0.971301611,80.41009463722398,10.189274447949527,73.32041344
RTN1,22,18,0.081081081,935.5308694,12.4641737,0.297482838,0.012166251,0,0,1,1,0,2,11.84590163934426,1.2,0.101300858,34.25867507886436,39.43217665615142,11.563307493540051
RTN4RL2,4,4,0.142857143,12.30134083,5.688430086,0.248289034,0.001356362,0,0,1,1,0,2,4.239344262295082,1.9,0.448182521,71.57728706624606,30.22082018927445,38.17829457364341
RUNDC3A,9,6,0.05,1575.976286,150.9219612,0.263780859,0.001692246,0,1,0,1,0,2,7.491803278688525,1.6,0.21356674,13.470031545741326,92.68138801,19.896640826873384
RUNX1T1,2,30,0.129310345,3827.423292,27.56383263,0.304330862,0.007435262,0,1,0,1,1,2,5.660655737704918,5.3,0.936287286,65.42586750788644,57.85488958990537,71.57622739018088
SAMD11,15,8,0.097560976,445.0295244,32.66918477,0.263647118,0.001969859,0,1,0,1,0,2,5.047540983606557,16.9,3.348164989,45.99369085173501,62.64984227129338,97.02842377260981
SAMD13,15,2,0.2,0,0,0.175596578,3.8e-06,0,0,1,1,0,2,4.0967213114754095,0.4,0.097639056,88.26498422712933,10.189274447949527,11.24031007751938
SAMD9,11,4,0.071428571,80.06559931,20.46033432,0.255486407,0.001203841,0,1,0,1,0,2,6.126229508196722,0.7,0.114262778,26.466876971608833,50.662460567823345,12.467700258397933
SCNN1G,11,4,0.111111111,0,0,0.258021833,0.001354651,0,0,1,1,0,2,4.045901639344263,0,0,54.763406940063085,10.189274447949527,2.3901808785529712
SEMA3D,4,4,0.4,0,0,0.272061388,0.00366332,0,0,1,1,1,2,3.718032786885245,2.6,0.699294533,98.51735015772871,10.189274447949527,56.84754521963824
SEMA7A,22,2,0.041666667,0,0,0.254610739,0.001555705,0,0,1,1,0,2,8.680327869,7.8,0.898583569,8.675078864353312,10.189274447949527,70.02583979328165
SERPINE1,4,10,0.108695652,221.3279183,16.73645112,0.262758969,0.002057939,0,0,1,1,1,2,14.88032786885246,2.3,0.154566487,52.83911671924291,45.04731861198738,15.245478036175712
SERPINF2,4,2,0.045454545,0,0,0.238167939,0.000619307,0,0,1,1,0,2,8.352459016393441,1.8,0.215505397,10.757097791798108,10.189274447949527,20.09043927648579
SGK1,11,6,0.042857143,127.0259558,0.828662955,0.254527655,0.002380847,0,1,0,1,1,2,27.524590163934427,45.8,1.663966647,9.179810725552052,21.70347003154574,89.21188630490956
SHH,4,2,0.111111111,0,0,0.247540463,0.001907113,0,0,1,1,0,2,2.795081967213114,0,0,54.763406940063085,10.189274447949527,2.3901808785529712
SHISA2,1,6,0.166666667,0,0,0.290611028,0.020148553,0,0,1,1,0,2,1.7117647058823529,,,80.41009463722398,10.189274447949527,
SKP2,2,46,0.080139373,10701.79942,24.85646415,0.329740013,0.026042126,0,1,0,1,0,2,8.731147540983605,6.1,0.698648141,33.69085173501578,54.763406940063085,56.78294573643411
SLC19A2,1,14,0.098591549,648.5917353,36.28600134,0.264810728,0.004244918,0,0,1,1,0,2,8.508196721311476,16.4,1.927552987,46.43533123028391,66.18296529968454,91.98966408268734
SLC40A1,23,2,0.2,0,0,0.228103524,0.000372286,0,0,1,1,0,2,22.66721311475409,11.6,0.511752369,88.26498422712933,10.189274447949527,42.764857881136955
SLC4A7,1,44,0.117647059,3386.287543,32.73574889,0.331139885,0.0884155,0,0,1,1,0,2,9.021311475409837,20,2.21697256,59.24290221,62.77602523659306,93.79844961
SLC4A8,22,8,0.114285714,78.92777372,10.33295112,0.26148173,0.004852433,0,0,1,1,0,2,4.301639344262294,2.2,0.511432927,56.94006309148265,36.971608832807576,42.700258397932814
SLC7A14,4,14,0.095890411,2004.722073,95.84434344,0.252060107,0.00104519,0,0,1,1,0,2,3.845901639344262,0.1,0.026001705,44.98422712933754,87.50788643533123,6.072351421188631
SLC8A3,22,4,0.166666667,76.87630767,36.73841082,0.224202357,0.000368207,0,0,1,1,0,2,2.5032786885245906,1.5,0.599214145,80.41009463722398,66.5615142,49.35400516795866
SLCO3A1,1,4,0.142857143,0.660389627,0.383908504,0.278372591,0.01419781,0,0,1,1,0,2,9.803278689,7.7,0.785451505,71.57728706624606,20.946372239747635,63.372093023255815
SLCO4C1,1,6,0.090909091,90.42244263,19.43841174,0.241860465,0.00087814,0,0,1,1,0,2,2.403278689,0,0,41.230283911671926,49.21135646687697,2.3901808785529712
SLITRK4,1,10,0.217391304,15.14645403,81.60771273,0.290016732,0.030954488,0,0,1,1,1,2,3.765573770491804,0,0,90.59936908517349,84.47949527,2.3901808785529712
SMAD3,2,100,0.119617225,28585.88248,17.71638507,0.364826941,0.052233791,0,1,0,1,1,2,13.940983606557376,30.8,2.209313264,60.252365930599375,46.68769716088328,93.73385012919897
SMAD6,2,16,0.156862745,456.2645284,23.6268689,0.292025459,0.009608141,0,1,0,1,1,2,4.785245901639345,18.5,3.866050017,76.84542586750788,53.4384858,97.41602067183463
SMAD7,2,26,0.117117117,2235.572005,27.87331988,0.318562385,0.016268385,0,1,0,1,1,2,6.560655737704917,7.1,1.082208896,58.769716088328074,58.54889589905363,77.39018087855297
SPINK5,10,4,0.166666667,28.44987343,48.84023212,0.226513722,0.000310406,0,0,1,1,0,2,11.9,0.2,0.016806723,80.41009463722398,73.43848580441642,5.361757105943153
SPSB1,15,2,0.027777778,0,0,0.244744274,0.0007135,0,1,0,1,0,2,12.911475409836068,6.9,0.534408329,2.4921135646687698,10.189274447949527,44.70284237726098
SSTR5,15,4,0.2,24.60304661,21.11952016,0.215320911,0.00015322,0,0,1,1,0,2,0.7540983606557379,0,0,88.26498422712933,51.16719242902208,2.3901808785529712
ST6GAL2,4,2,0.058823529,0,0,0.236650485,0.000972623,0,0,1,1,0,2,3.1016393442622947,0,0,17.47634069400631,10.189274447949527,2.3901808785529712
ST8SIA2,6,2,0.111111111,0,0,0.226415094,0.000384185,0,0,1,1,0,2,1.2016393442622952,1,0.832196453,54.763406940063085,10.189274447949527,66.08527131782945
SUSD2,4,4,0.125,2.674329352,3.838129102,0.246056782,0.002269553,0,0,1,1,0,2,5.891803278688524,2.2,0.373400111,63.40694006309149,27.066246056782333,32.041343669250644
SUSD6,15,2,0.066666667,0,0,0.248407643,0.000798329,0,0,1,1,0,2,17.072131147540983,14.6,0.85519493,22.996845425867505,10.189274447949527,67.76485788113695
SYNC,9,10,0.078125,1695.103276,93.85823115,0.289049472,0.006837835,0,1,0,1,0,2,5.1557377049180335,4.6,0.892209857,31.577287066246058,87.12933753943217,69.63824289405684
TANK,2,58,0.136792453,10996.21022,93.29975643,0.353340883,0.04535744,0,1,0,1,0,2,24.732786885245897,15.7,0.634784914,69.14826498422713,87.00315457,51.67958656330749
TAPBPL,15,4,0.117647059,28.4206865,26.96749893,0.277481323,0.005771136,0,0,1,1,0,2,14.581967213114757,12.9,0.8846543,59.24290221,57.28706624605678,69.25064599483204
TCF7,9,4,0.105263158,39.53076755,8.595156855,0.272631947,0.002785896,0,1,0,1,0,2,10.922950819672131,3.6,0.32958127,51.07255520504732,34.44794952681388,28.294573643410853
THBS2,11,4,0.153846154,133.4965908,270.8692787,0.252795333,0.000869609,0,0,1,1,0,2,11.544262295081966,0.7,0.060636183,75.86750788643532,96.21451104100946,8.074935400516797
THRA,15,8,0.041237113,308.5333812,1.816335696,0.275180808,0.002411313,0,1,0,1,0,2,19.24754098360656,10.4,0.540328762,8.32807571,23.470031545741325,45.15503875968992
THY1,4,2,0.022727273,0,0,0.223207898,0.000401971,0,0,1,1,0,2,16.959016393442624,8.5,0.501208313,1.135646687697161,10.189274447949527,41.73126615
TICAM1,2,20,0.204081633,1270.132286,139.1258922,0.292518282,0.009828056,0,1,0,1,0,2,9.691803278688525,6.1,0.629397835,89.46372239747635,91.54574132492114,51.162790697674424
TIFA,2,14,0.2,1927.750854,130.3008745,0.282404055,0.005696431,0,1,0,1,0,2,8.432786885245902,5.4,0.640357698,88.26498422712933,91.04100946,51.93798449612403
TIMP3,9,24,0.141176471,3344.253971,44.63603779,0.326975477,0.021071082,0,0,1,1,1,2,34.09508196721312,247.1,7.247379556,70.41009463722398,70.91482649842271,99.09560723514211
TLR1,6,4,0.111111111,35.3046234,27.60289419,0.242990654,0.000814592,0,0,1,1,0,2,7.811475409836066,2.2,0.281636936,54.763406940063085,58.04416404,24.580103359173126
TNC,4,14,0.269230769,543.8110368,5.090124524,0.32405484,0.016947613,0,0,1,1,0,2,14.214754098360656,0,0,94.70031545741325,29.14826498422713,2.3901808785529712
TNFAIP2,22,14,0.162790698,717.6824656,79.62374631,0.281486828,0.004781136,0,0,1,1,1,2,14.842622950819672,16.3,1.098188646,78.35962145,84.03785488958991,78.03617571
TNFAIP8,2,2,0.032258065,0,0,0.220245659,0.000227705,0,1,0,1,0,2,16.18360655737705,4.2,0.25952188,4.353312302839116,10.189274447949527,23.51421188630491
TNFRSF11A,2,4,0.117647059,0,0,0.257340812,0.001494129,0,1,0,1,0,2,4.437704918032788,1.3,0.292944219,59.24290221,10.189274447949527,25.452196382428944
TNFRSF14,11,6,0.09375,303.0789881,34.90376662,0.273924495,0.002460197,0,1,0,1,0,2,15.752459016393445,44.1,2.79956291,43.4384858,65.04731861198738,95.99483204134367
TNFRSF9,22,14,0.24137931,1045.143961,358.1697758,0.300867888,0.009732062,0,1,0,1,0,2,2.052459016393443,0.3,0.146166134,92.49211356466877,97.53943217665615,14.857881136950905
TNFSF11,4,4,0.058823529,1559,215.423445,0.235436161,0.000665123,0,0,1,1,0,2,1.7885245901639342,0.1,0.055912007,17.47634069400631,95.52050473,7.687338501291989
TNIP1,2,166,0.067644662,53630.36553,24.41801869,0.382728165,0.116585011,0,1,0,1,0,2,21.845901639344262,13.9,0.636274951,23.65930599369085,54.321766561514195,51.80878552971576
TNIP3,2,14,0.205882353,578.915781,50.07773732,0.305882353,0.011991706,0,1,0,1,0,2,1.486885245901639,0.2,0.134509372,89.62145110410094,74.25867507886436,14.082687338501293
TPM1,9,56,0.102189781,10530.33557,35.10831169,0.354384371,0.051832217,0,1,0,1,0,2,48.596721311475406,19.1,0.39303063,49.58990536277603,65.23659305993691,34.10852713178294
TRERF1,15,2,0.034482759,0,0,0.223463687,0.000227595,0,1,0,1,0,2,6.696721311,7.3,1.090085679,5.078864353312302,10.189274447949527,77.58397932816537
TSPAN15,1,44,0.079710145,4584.608341,29.53152663,0.309278351,0.028279774,0,0,1,1,0,2,14.644262295081967,5.4,0.368745102,32.80757097791798,60.37854889589905,31.589147286821706
TTYH1,1,58,0.097972973,7636.732664,44.72953918,0.307996051,0.027597087,0,0,1,1,0,2,8.986885246,1.9,0.21141919,46.18296529968454,70.97791798107255,19.509043927648577
TUFT1,15,6,0.046153846,296.2850975,18.70284949,0.267077555,0.002206695,0,1,0,1,0,2,7.181967213114753,3.3,0.459484136,11.230283911671926,48.01261829652997,38.88888888888889
TUSC3,22,10,0.079365079,444.1767338,23.59762871,0.280273087,0.004838633,0,0,1,1,0,2,13.072131147540984,11.6,0.887383998,32.618296529968454,53.37539432176656,69.31524547803618
UBE2E2,2,14,0.074468085,853.0967521,19.5322247,0.276203966,0.003968876,0,1,0,1,0,2,15.939344262295084,8.4,0.52699784,28.29652996845426,49.52681388012618,43.830749354005164
